id,initial_charge,output_targets,neuron_type,rules
392,0,"[4752, -4751, 4726, -4725, -5428, 5427, -5402, 5401, -6104, -6103, 6078, 6077, 6780, 6779, -6754, -6753, -7456, 7455, 7430, -7429, 8132, -8131, -8106, 8105]",0,"[0,1,1,1,0]"
393,0,"[4753, -4752, 4727, -4726, -5429, 5428, -5403, 5402, -6105, -6104, 6079, 6078, 6781, 6780, -6755, -6754, -7457, 7456, 7431, -7430, 8133, -8132, -8107, 8106]",0,"[0,1,1,1,0]"
394,0,"[4754, -4753, 4728, -4727, -5430, 5429, -5404, 5403, -6106, -6105, 6080, 6079, 6782, 6781, -6756, -6755, -7458, 7457, 7432, -7431, 8134, -8133, -8108, 8107]",0,"[0,1,1,1,0]"
395,0,"[4755, -4754, 4729, -4728, -5431, 5430, -5405, 5404, -6107, -6106, 6081, 6080, 6783, 6782, -6757, -6756, -7459, 7458, 7433, -7432, 8135, -8134, -8109, 8108]",0,"[0,1,1,1,0]"
396,0,"[4756, -4755, 4730, -4729, -5432, 5431, -5406, 5405, -6108, -6107, 6082, 6081, 6784, 6783, -6758, -6757, -7460, 7459, 7434, -7433, 8136, -8135, -8110, 8109]",0,"[0,1,1,1,0]"
397,0,"[4757, -4756, 4731, -4730, -5433, 5432, -5407, 5406, -6109, -6108, 6083, 6082, 6785, 6784, -6759, -6758, -7461, 7460, 7435, -7434, 8137, -8136, -8111, 8110]",0,"[0,1,1,1,0]"
398,0,"[4758, -4757, 4732, -4731, -5434, 5433, -5408, 5407, -6110, -6109, 6084, 6083, 6786, 6785, -6760, -6759, -7462, 7461, 7436, -7435, 8138, -8137, -8112, 8111]",0,"[0,1,1,1,0]"
399,0,"[4759, -4758, 4733, -4732, -5435, 5434, -5409, 5408, -6111, -6110, 6085, 6084, 6787, 6786, -6761, -6760, -7463, 7462, 7437, -7436, 8139, -8138, -8113, 8112]",0,"[0,1,1,1,0]"
400,0,"[4760, -4759, 4734, -4733, -5436, 5435, -5410, 5409, -6112, -6111, 6086, 6085, 6788, 6787, -6762, -6761, -7464, 7463, 7438, -7437, 8140, -8139, -8114, 8113]",0,"[0,1,1,1,0]"
401,0,"[4761, -4760, 4735, -4734, -5437, 5436, -5411, 5410, -6113, -6112, 6087, 6086, 6789, 6788, -6763, -6762, -7465, 7464, 7439, -7438, 8141, -8140, -8115, 8114]",0,"[0,1,1,1,0]"
402,0,"[4762, -4761, 4736, -4735, -5438, 5437, -5412, 5411, -6114, -6113, 6088, 6087, 6790, 6789, -6764, -6763, -7466, 7465, 7440, -7439, 8142, -8141, -8116, 8115]",0,"[0,1,1,1,0]"
403,0,"[4763, -4762, 4737, -4736, -5439, 5438, -5413, 5412, -6115, -6114, 6089, 6088, 6791, 6790, -6765, -6764, -7467, 7466, 7441, -7440, 8143, -8142, -8117, 8116]",0,"[0,1,1,1,0]"
404,0,"[-4763, -4737, 5439, 5413, -6115, 6089, 6791, -6765, 7467, -7441, -8143, 8117]",0,"[0,1,1,1,0]"
405,0,"[4764, 4738, -5440, -5414, -6116, 6090, 6792, -6766, -7468, 7442, 8144, -8118]",0,"[0,1,1,1,0]"
406,0,"[4765, -4764, 4739, -4738, -5441, 5440, -5415, 5414, -6117, -6116, 6091, 6090, 6793, 6792, -6767, -6766, -7469, 7468, 7443, -7442, 8145, -8144, -8119, 8118]",0,"[0,1,1,1,0]"
407,0,"[4766, -4765, 4740, -4739, -5442, 5441, -5416, 5415, -6118, -6117, 6092, 6091, 6794, 6793, -6768, -6767, -7470, 7469, 7444, -7443, 8146, -8145, -8120, 8119]",0,"[0,1,1,1,0]"
408,0,"[4767, -4766, 4741, -4740, -5443, 5442, -5417, 5416, -6119, -6118, 6093, 6092, 6795, 6794, -6769, -6768, -7471, 7470, 7445, -7444, 8147, -8146, -8121, 8120]",0,"[0,1,1,1,0]"
409,0,"[4768, -4767, 4742, -4741, -5444, 5443, -5418, 5417, -6120, -6119, 6094, 6093, 6796, 6795, -6770, -6769, -7472, 7471, 7446, -7445, 8148, -8147, -8122, 8121]",0,"[0,1,1,1,0]"
410,0,"[4769, -4768, 4743, -4742, -5445, 5444, -5419, 5418, -6121, -6120, 6095, 6094, 6797, 6796, -6771, -6770, -7473, 7472, 7447, -7446, 8149, -8148, -8123, 8122]",0,"[0,1,1,1,0]"
411,0,"[4770, -4769, 4744, -4743, -5446, 5445, -5420, 5419, -6122, -6121, 6096, 6095, 6798, 6797, -6772, -6771, -7474, 7473, 7448, -7447, 8150, -8149, -8124, 8123]",0,"[0,1,1,1,0]"
412,0,"[4771, -4770, 4745, -4744, -5447, 5446, -5421, 5420, -6123, -6122, 6097, 6096, 6799, 6798, -6773, -6772, -7475, 7474, 7449, -7448, 8151, -8150, -8125, 8124]",0,"[0,1,1,1,0]"
413,0,"[4772, -4771, 4746, -4745, -5448, 5447, -5422, 5421, -6124, -6123, 6098, 6097, 6800, 6799, -6774, -6773, -7476, 7475, 7450, -7449, 8152, -8151, -8126, 8125]",0,"[0,1,1,1,0]"
414,0,"[4773, -4772, 4747, -4746, -5449, 5448, -5423, 5422, -6125, -6124, 6099, 6098, 6801, 6800, -6775, -6774, -7477, 7476, 7451, -7450, 8153, -8152, -8127, 8126]",0,"[0,1,1,1,0]"
415,0,"[4774, -4773, 4748, -4747, -5450, 5449, -5424, 5423, -6126, -6125, 6100, 6099, 6802, 6801, -6776, -6775, -7478, 7477, 7452, -7451, 8154, -8153, -8128, 8127]",0,"[0,1,1,1,0]"
416,0,"[4775, -4774, 4749, -4748, -5451, 5450, -5425, 5424, -6127, -6126, 6101, 6100, 6803, 6802, -6777, -6776, -7479, 7478, 7453, -7452, 8155, -8154, -8129, 8128]",0,"[0,1,1,1,0]"
417,0,"[4776, -4775, 4750, -4749, -5452, 5451, -5426, 5425, -6128, -6127, 6102, 6101, 6804, 6803, -6778, -6777, -7480, 7479, 7454, -7453, 8156, -8155, -8130, 8129]",0,"[0,1,1,1,0]"
418,0,"[4777, -4776, 4751, -4750, -5453, 5452, -5427, 5426, -6129, -6128, 6103, 6102, 6805, 6804, -6779, -6778, -7481, 7480, 7455, -7454, 8157, -8156, -8131, 8130]",0,"[0,1,1,1,0]"
419,0,"[4778, -4777, 4752, -4751, -5454, 5453, -5428, 5427, -6130, -6129, 6104, 6103, 6806, 6805, -6780, -6779, -7482, 7481, 7456, -7455, 8158, -8157, -8132, 8131]",0,"[0,1,1,1,0]"
420,0,"[4779, -4778, 4753, -4752, -5455, 5454, -5429, 5428, -6131, -6130, 6105, 6104, 6807, 6806, -6781, -6780, -7483, 7482, 7457, -7456, 8159, -8158, -8133, 8132]",0,"[0,1,1,1,0]"
421,0,"[4780, -4779, 4754, -4753, -5456, 5455, -5430, 5429, -6132, -6131, 6106, 6105, 6808, 6807, -6782, -6781, -7484, 7483, 7458, -7457, 8160, -8159, -8134, 8133]",0,"[0,1,1,1,0]"
422,0,"[4781, -4780, 4755, -4754, -5457, 5456, -5431, 5430, -6133, -6132, 6107, 6106, 6809, 6808, -6783, -6782, -7485, 7484, 7459, -7458, 8161, -8160, -8135, 8134]",0,"[0,1,1,1,0]"
423,0,"[4782, -4781, 4756, -4755, -5458, 5457, -5432, 5431, -6134, -6133, 6108, 6107, 6810, 6809, -6784, -6783, -7486, 7485, 7460, -7459, 8162, -8161, -8136, 8135]",0,"[0,1,1,1,0]"
424,0,"[4783, -4782, 4757, -4756, -5459, 5458, -5433, 5432, -6135, -6134, 6109, 6108, 6811, 6810, -6785, -6784, -7487, 7486, 7461, -7460, 8163, -8162, -8137, 8136]",0,"[0,1,1,1,0]"
425,0,"[4784, -4783, 4758, -4757, -5460, 5459, -5434, 5433, -6136, -6135, 6110, 6109, 6812, 6811, -6786, -6785, -7488, 7487, 7462, -7461, 8164, -8163, -8138, 8137]",0,"[0,1,1,1,0]"
426,0,"[4785, -4784, 4759, -4758, -5461, 5460, -5435, 5434, -6137, -6136, 6111, 6110, 6813, 6812, -6787, -6786, -7489, 7488, 7463, -7462, 8165, -8164, -8139, 8138]",0,"[0,1,1,1,0]"
427,0,"[4786, -4785, 4760, -4759, -5462, 5461, -5436, 5435, -6138, -6137, 6112, 6111, 6814, 6813, -6788, -6787, -7490, 7489, 7464, -7463, 8166, -8165, -8140, 8139]",0,"[0,1,1,1,0]"
428,0,"[4787, -4786, 4761, -4760, -5463, 5462, -5437, 5436, -6139, -6138, 6113, 6112, 6815, 6814, -6789, -6788, -7491, 7490, 7465, -7464, 8167, -8166, -8141, 8140]",0,"[0,1,1,1,0]"
429,0,"[4788, -4787, 4762, -4761, -5464, 5463, -5438, 5437, -6140, -6139, 6114, 6113, 6816, 6815, -6790, -6789, -7492, 7491, 7466, -7465, 8168, -8167, -8142, 8141]",0,"[0,1,1,1,0]"
430,0,"[4789, -4788, 4763, -4762, -5465, 5464, -5439, 5438, -6141, -6140, 6115, 6114, 6817, 6816, -6791, -6790, -7493, 7492, 7467, -7466, 8169, -8168, -8143, 8142]",0,"[0,1,1,1,0]"
431,0,"[-4789, -4763, 5465, 5439, -6141, 6115, 6817, -6791, 7493, -7467, -8169, 8143]",0,"[0,1,1,1,0]"
432,0,"[4790, 4764, -5466, -5440, -6142, 6116, 6818, -6792, -7494, 7468, 8170, -8144]",0,"[0,1,1,1,0]"
433,0,"[4791, -4790, 4765, -4764, -5467, 5466, -5441, 5440, -6143, -6142, 6117, 6116, 6819, 6818, -6793, -6792, -7495, 7494, 7469, -7468, 8171, -8170, -8145, 8144]",0,"[0,1,1,1,0]"
434,0,"[4792, -4791, 4766, -4765, -5468, 5467, -5442, 5441, -6144, -6143, 6118, 6117, 6820, 6819, -6794, -6793, -7496, 7495, 7470, -7469, 8172, -8171, -8146, 8145]",0,"[0,1,1,1,0]"
435,0,"[4793, -4792, 4767, -4766, -5469, 5468, -5443, 5442, -6145, -6144, 6119, 6118, 6821, 6820, -6795, -6794, -7497, 7496, 7471, -7470, 8173, -8172, -8147, 8146]",0,"[0,1,1,1,0]"
436,0,"[4794, -4793, 4768, -4767, -5470, 5469, -5444, 5443, -6146, -6145, 6120, 6119, 6822, 6821, -6796, -6795, -7498, 7497, 7472, -7471, 8174, -8173, -8148, 8147]",0,"[0,1,1,1,0]"
437,0,"[4795, -4794, 4769, -4768, -5471, 5470, -5445, 5444, -6147, -6146, 6121, 6120, 6823, 6822, -6797, -6796, -7499, 7498, 7473, -7472, 8175, -8174, -8149, 8148]",0,"[0,1,1,1,0]"
438,0,"[4796, -4795, 4770, -4769, -5472, 5471, -5446, 5445, -6148, -6147, 6122, 6121, 6824, 6823, -6798, -6797, -7500, 7499, 7474, -7473, 8176, -8175, -8150, 8149]",0,"[0,1,1,1,0]"
439,0,"[4797, -4796, 4771, -4770, -5473, 5472, -5447, 5446, -6149, -6148, 6123, 6122, 6825, 6824, -6799, -6798, -7501, 7500, 7475, -7474, 8177, -8176, -8151, 8150]",0,"[0,1,1,1,0]"
440,0,"[4798, -4797, 4772, -4771, -5474, 5473, -5448, 5447, -6150, -6149, 6124, 6123, 6826, 6825, -6800, -6799, -7502, 7501, 7476, -7475, 8178, -8177, -8152, 8151]",0,"[0,1,1,1,0]"
441,0,"[4799, -4798, 4773, -4772, -5475, 5474, -5449, 5448, -6151, -6150, 6125, 6124, 6827, 6826, -6801, -6800, -7503, 7502, 7477, -7476, 8179, -8178, -8153, 8152]",0,"[0,1,1,1,0]"
442,0,"[4800, -4799, 4774, -4773, -5476, 5475, -5450, 5449, -6152, -6151, 6126, 6125, 6828, 6827, -6802, -6801, -7504, 7503, 7478, -7477, 8180, -8179, -8154, 8153]",0,"[0,1,1,1,0]"
443,0,"[4801, -4800, 4775, -4774, -5477, 5476, -5451, 5450, -6153, -6152, 6127, 6126, 6829, 6828, -6803, -6802, -7505, 7504, 7479, -7478, 8181, -8180, -8155, 8154]",0,"[0,1,1,1,0]"
444,0,"[4802, -4801, 4776, -4775, -5478, 5477, -5452, 5451, -6154, -6153, 6128, 6127, 6830, 6829, -6804, -6803, -7506, 7505, 7480, -7479, 8182, -8181, -8156, 8155]",0,"[0,1,1,1,0]"
445,0,"[4803, -4802, 4777, -4776, -5479, 5478, -5453, 5452, -6155, -6154, 6129, 6128, 6831, 6830, -6805, -6804, -7507, 7506, 7481, -7480, 8183, -8182, -8157, 8156]",0,"[0,1,1,1,0]"
446,0,"[4804, -4803, 4778, -4777, -5480, 5479, -5454, 5453, -6156, -6155, 6130, 6129, 6832, 6831, -6806, -6805, -7508, 7507, 7482, -7481, 8184, -8183, -8158, 8157]",0,"[0,1,1,1,0]"
447,0,"[4805, -4804, 4779, -4778, -5481, 5480, -5455, 5454, -6157, -6156, 6131, 6130, 6833, 6832, -6807, -6806, -7509, 7508, 7483, -7482, 8185, -8184, -8159, 8158]",0,"[0,1,1,1,0]"
448,0,"[4806, -4805, 4780, -4779, -5482, 5481, -5456, 5455, -6158, -6157, 6132, 6131, 6834, 6833, -6808, -6807, -7510, 7509, 7484, -7483, 8186, -8185, -8160, 8159]",0,"[0,1,1,1,0]"
449,0,"[4807, -4806, 4781, -4780, -5483, 5482, -5457, 5456, -6159, -6158, 6133, 6132, 6835, 6834, -6809, -6808, -7511, 7510, 7485, -7484, 8187, -8186, -8161, 8160]",0,"[0,1,1,1,0]"
450,0,"[4808, -4807, 4782, -4781, -5484, 5483, -5458, 5457, -6160, -6159, 6134, 6133, 6836, 6835, -6810, -6809, -7512, 7511, 7486, -7485, 8188, -8187, -8162, 8161]",0,"[0,1,1,1,0]"
451,0,"[4809, -4808, 4783, -4782, -5485, 5484, -5459, 5458, -6161, -6160, 6135, 6134, 6837, 6836, -6811, -6810, -7513, 7512, 7487, -7486, 8189, -8188, -8163, 8162]",0,"[0,1,1,1,0]"
452,0,"[4810, -4809, 4784, -4783, -5486, 5485, -5460, 5459, -6162, -6161, 6136, 6135, 6838, 6837, -6812, -6811, -7514, 7513, 7488, -7487, 8190, -8189, -8164, 8163]",0,"[0,1,1,1,0]"
453,0,"[4811, -4810, 4785, -4784, -5487, 5486, -5461, 5460, -6163, -6162, 6137, 6136, 6839, 6838, -6813, -6812, -7515, 7514, 7489, -7488, 8191, -8190, -8165, 8164]",0,"[0,1,1,1,0]"
454,0,"[4812, -4811, 4786, -4785, -5488, 5487, -5462, 5461, -6164, -6163, 6138, 6137, 6840, 6839, -6814, -6813, -7516, 7515, 7490, -7489, 8192, -8191, -8166, 8165]",0,"[0,1,1,1,0]"
455,0,"[4813, -4812, 4787, -4786, -5489, 5488, -5463, 5462, -6165, -6164, 6139, 6138, 6841, 6840, -6815, -6814, -7517, 7516, 7491, -7490, 8193, -8192, -8167, 8166]",0,"[0,1,1,1,0]"
456,0,"[4814, -4813, 4788, -4787, -5490, 5489, -5464, 5463, -6166, -6165, 6140, 6139, 6842, 6841, -6816, -6815, -7518, 7517, 7492, -7491, 8194, -8193, -8168, 8167]",0,"[0,1,1,1,0]"
457,0,"[4815, -4814, 4789, -4788, -5491, 5490, -5465, 5464, -6167, -6166, 6141, 6140, 6843, 6842, -6817, -6816, -7519, 7518, 7493, -7492, 8195, -8194, -8169, 8168]",0,"[0,1,1,1,0]"
458,0,"[-4815, -4789, 5491, 5465, -6167, 6141, 6843, -6817, 7519, -7493, -8195, 8169]",0,"[0,1,1,1,0]"
459,0,"[4816, 4790, -5492, -5466, -6168, 6142, 6844, -6818, -7520, 7494, 8196, -8170]",0,"[0,1,1,1,0]"
460,0,"[4817, -4816, 4791, -4790, -5493, 5492, -5467, 5466, -6169, -6168, 6143, 6142, 6845, 6844, -6819, -6818, -7521, 7520, 7495, -7494, 8197, -8196, -8171, 8170]",0,"[0,1,1,1,0]"
461,0,"[4818, -4817, 4792, -4791, -5494, 5493, -5468, 5467, -6170, -6169, 6144, 6143, 6846, 6845, -6820, -6819, -7522, 7521, 7496, -7495, 8198, -8197, -8172, 8171]",0,"[0,1,1,1,0]"
462,0,"[4819, -4818, 4793, -4792, -5495, 5494, -5469, 5468, -6171, -6170, 6145, 6144, 6847, 6846, -6821, -6820, -7523, 7522, 7497, -7496, 8199, -8198, -8173, 8172]",0,"[0,1,1,1,0]"
463,0,"[4820, -4819, 4794, -4793, -5496, 5495, -5470, 5469, -6172, -6171, 6146, 6145, 6848, 6847, -6822, -6821, -7524, 7523, 7498, -7497, 8200, -8199, -8174, 8173]",0,"[0,1,1,1,0]"
464,0,"[4821, -4820, 4795, -4794, -5497, 5496, -5471, 5470, -6173, -6172, 6147, 6146, 6849, 6848, -6823, -6822, -7525, 7524, 7499, -7498, 8201, -8200, -8175, 8174]",0,"[0,1,1,1,0]"
465,0,"[4822, -4821, 4796, -4795, -5498, 5497, -5472, 5471, -6174, -6173, 6148, 6147, 6850, 6849, -6824, -6823, -7526, 7525, 7500, -7499, 8202, -8201, -8176, 8175]",0,"[0,1,1,1,0]"
466,0,"[4823, -4822, 4797, -4796, -5499, 5498, -5473, 5472, -6175, -6174, 6149, 6148, 6851, 6850, -6825, -6824, -7527, 7526, 7501, -7500, 8203, -8202, -8177, 8176]",0,"[0,1,1,1,0]"
467,0,"[4824, -4823, 4798, -4797, -5500, 5499, -5474, 5473, -6176, -6175, 6150, 6149, 6852, 6851, -6826, -6825, -7528, 7527, 7502, -7501, 8204, -8203, -8178, 8177]",0,"[0,1,1,1,0]"
468,0,"[4825, -4824, 4799, -4798, -5501, 5500, -5475, 5474, -6177, -6176, 6151, 6150, 6853, 6852, -6827, -6826, -7529, 7528, 7503, -7502, 8205, -8204, -8179, 8178]",0,"[0,1,1,1,0]"
469,0,"[4826, -4825, 4800, -4799, -5502, 5501, -5476, 5475, -6178, -6177, 6152, 6151, 6854, 6853, -6828, -6827, -7530, 7529, 7504, -7503, 8206, -8205, -8180, 8179]",0,"[0,1,1,1,0]"
470,0,"[4827, -4826, 4801, -4800, -5503, 5502, -5477, 5476, -6179, -6178, 6153, 6152, 6855, 6854, -6829, -6828, -7531, 7530, 7505, -7504, 8207, -8206, -8181, 8180]",0,"[0,1,1,1,0]"
471,0,"[4828, -4827, 4802, -4801, -5504, 5503, -5478, 5477, -6180, -6179, 6154, 6153, 6856, 6855, -6830, -6829, -7532, 7531, 7506, -7505, 8208, -8207, -8182, 8181]",0,"[0,1,1,1,0]"
472,0,"[4829, -4828, 4803, -4802, -5505, 5504, -5479, 5478, -6181, -6180, 6155, 6154, 6857, 6856, -6831, -6830, -7533, 7532, 7507, -7506, 8209, -8208, -8183, 8182]",0,"[0,1,1,1,0]"
473,0,"[4830, -4829, 4804, -4803, -5506, 5505, -5480, 5479, -6182, -6181, 6156, 6155, 6858, 6857, -6832, -6831, -7534, 7533, 7508, -7507, 8210, -8209, -8184, 8183]",0,"[0,1,1,1,0]"
474,0,"[4831, -4830, 4805, -4804, -5507, 5506, -5481, 5480, -6183, -6182, 6157, 6156, 6859, 6858, -6833, -6832, -7535, 7534, 7509, -7508, 8211, -8210, -8185, 8184]",0,"[0,1,1,1,0]"
475,0,"[4832, -4831, 4806, -4805, -5508, 5507, -5482, 5481, -6184, -6183, 6158, 6157, 6860, 6859, -6834, -6833, -7536, 7535, 7510, -7509, 8212, -8211, -8186, 8185]",0,"[0,1,1,1,0]"
476,0,"[4833, -4832, 4807, -4806, -5509, 5508, -5483, 5482, -6185, -6184, 6159, 6158, 6861, 6860, -6835, -6834, -7537, 7536, 7511, -7510, 8213, -8212, -8187, 8186]",0,"[0,1,1,1,0]"
477,0,"[4834, -4833, 4808, -4807, -5510, 5509, -5484, 5483, -6186, -6185, 6160, 6159, 6862, 6861, -6836, -6835, -7538, 7537, 7512, -7511, 8214, -8213, -8188, 8187]",0,"[0,1,1,1,0]"
478,0,"[4835, -4834, 4809, -4808, -5511, 5510, -5485, 5484, -6187, -6186, 6161, 6160, 6863, 6862, -6837, -6836, -7539, 7538, 7513, -7512, 8215, -8214, -8189, 8188]",0,"[0,1,1,1,0]"
479,0,"[4836, -4835, 4810, -4809, -5512, 5511, -5486, 5485, -6188, -6187, 6162, 6161, 6864, 6863, -6838, -6837, -7540, 7539, 7514, -7513, 8216, -8215, -8190, 8189]",0,"[0,1,1,1,0]"
480,0,"[4837, -4836, 4811, -4810, -5513, 5512, -5487, 5486, -6189, -6188, 6163, 6162, 6865, 6864, -6839, -6838, -7541, 7540, 7515, -7514, 8217, -8216, -8191, 8190]",0,"[0,1,1,1,0]"
481,0,"[4838, -4837, 4812, -4811, -5514, 5513, -5488, 5487, -6190, -6189, 6164, 6163, 6866, 6865, -6840, -6839, -7542, 7541, 7516, -7515, 8218, -8217, -8192, 8191]",0,"[0,1,1,1,0]"
482,0,"[4839, -4838, 4813, -4812, -5515, 5514, -5489, 5488, -6191, -6190, 6165, 6164, 6867, 6866, -6841, -6840, -7543, 7542, 7517, -7516, 8219, -8218, -8193, 8192]",0,"[0,1,1,1,0]"
483,0,"[4840, -4839, 4814, -4813, -5516, 5515, -5490, 5489, -6192, -6191, 6166, 6165, 6868, 6867, -6842, -6841, -7544, 7543, 7518, -7517, 8220, -8219, -8194, 8193]",0,"[0,1,1,1,0]"
484,0,"[4841, -4840, 4815, -4814, -5517, 5516, -5491, 5490, -6193, -6192, 6167, 6166, 6869, 6868, -6843, -6842, -7545, 7544, 7519, -7518, 8221, -8220, -8195, 8194]",0,"[0,1,1,1,0]"
485,0,"[-4841, -4815, 5517, 5491, -6193, 6167, 6869, -6843, 7545, -7519, -8221, 8195]",0,"[0,1,1,1,0]"
486,0,"[4842, 4816, -5518, -5492, -6194, 6168, 6870, -6844, -7546, 7520, 8222, -8196]",0,"[0,1,1,1,0]"
487,0,"[4843, -4842, 4817, -4816, -5519, 5518, -5493, 5492, -6195, -6194, 6169, 6168, 6871, 6870, -6845, -6844, -7547, 7546, 7521, -7520, 8223, -8222, -8197, 8196]",0,"[0,1,1,1,0]"
488,0,"[4844, -4843, 4818, -4817, -5520, 5519, -5494, 5493, -6196, -6195, 6170, 6169, 6872, 6871, -6846, -6845, -7548, 7547, 7522, -7521, 8224, -8223, -8198, 8197]",0,"[0,1,1,1,0]"
489,0,"[4845, -4844, 4819, -4818, -5521, 5520, -5495, 5494, -6197, -6196, 6171, 6170, 6873, 6872, -6847, -6846, -7549, 7548, 7523, -7522, 8225, -8224, -8199, 8198]",0,"[0,1,1,1,0]"
490,0,"[4846, -4845, 4820, -4819, -5522, 5521, -5496, 5495, -6198, -6197, 6172, 6171, 6874, 6873, -6848, -6847, -7550, 7549, 7524, -7523, 8226, -8225, -8200, 8199]",0,"[0,1,1,1,0]"
491,0,"[4847, -4846, 4821, -4820, -5523, 5522, -5497, 5496, -6199, -6198, 6173, 6172, 6875, 6874, -6849, -6848, -7551, 7550, 7525, -7524, 8227, -8226, -8201, 8200]",0,"[0,1,1,1,0]"
492,0,"[4848, -4847, 4822, -4821, -5524, 5523, -5498, 5497, -6200, -6199, 6174, 6173, 6876, 6875, -6850, -6849, -7552, 7551, 7526, -7525, 8228, -8227, -8202, 8201]",0,"[0,1,1,1,0]"
493,0,"[4849, -4848, 4823, -4822, -5525, 5524, -5499, 5498, -6201, -6200, 6175, 6174, 6877, 6876, -6851, -6850, -7553, 7552, 7527, -7526, 8229, -8228, -8203, 8202]",0,"[0,1,1,1,0]"
494,0,"[4850, -4849, 4824, -4823, -5526, 5525, -5500, 5499, -6202, -6201, 6176, 6175, 6878, 6877, -6852, -6851, -7554, 7553, 7528, -7527, 8230, -8229, -8204, 8203]",0,"[0,1,1,1,0]"
495,0,"[4851, -4850, 4825, -4824, -5527, 5526, -5501, 5500, -6203, -6202, 6177, 6176, 6879, 6878, -6853, -6852, -7555, 7554, 7529, -7528, 8231, -8230, -8205, 8204]",0,"[0,1,1,1,0]"
496,0,"[4852, -4851, 4826, -4825, -5528, 5527, -5502, 5501, -6204, -6203, 6178, 6177, 6880, 6879, -6854, -6853, -7556, 7555, 7530, -7529, 8232, -8231, -8206, 8205]",0,"[0,1,1,1,0]"
497,0,"[4853, -4852, 4827, -4826, -5529, 5528, -5503, 5502, -6205, -6204, 6179, 6178, 6881, 6880, -6855, -6854, -7557, 7556, 7531, -7530, 8233, -8232, -8207, 8206]",0,"[0,1,1,1,0]"
498,0,"[4854, -4853, 4828, -4827, -5530, 5529, -5504, 5503, -6206, -6205, 6180, 6179, 6882, 6881, -6856, -6855, -7558, 7557, 7532, -7531, 8234, -8233, -8208, 8207]",0,"[0,1,1,1,0]"
499,0,"[4855, -4854, 4829, -4828, -5531, 5530, -5505, 5504, -6207, -6206, 6181, 6180, 6883, 6882, -6857, -6856, -7559, 7558, 7533, -7532, 8235, -8234, -8209, 8208]",0,"[0,1,1,1,0]"
500,0,"[4856, -4855, 4830, -4829, -5532, 5531, -5506, 5505, -6208, -6207, 6182, 6181, 6884, 6883, -6858, -6857, -7560, 7559, 7534, -7533, 8236, -8235, -8210, 8209]",0,"[0,1,1,1,0]"
501,0,"[4857, -4856, 4831, -4830, -5533, 5532, -5507, 5506, -6209, -6208, 6183, 6182, 6885, 6884, -6859, -6858, -7561, 7560, 7535, -7534, 8237, -8236, -8211, 8210]",0,"[0,1,1,1,0]"
502,0,"[4858, -4857, 4832, -4831, -5534, 5533, -5508, 5507, -6210, -6209, 6184, 6183, 6886, 6885, -6860, -6859, -7562, 7561, 7536, -7535, 8238, -8237, -8212, 8211]",0,"[0,1,1,1,0]"
503,0,"[4859, -4858, 4833, -4832, -5535, 5534, -5509, 5508, -6211, -6210, 6185, 6184, 6887, 6886, -6861, -6860, -7563, 7562, 7537, -7536, 8239, -8238, -8213, 8212]",0,"[0,1,1,1,0]"
504,0,"[4860, -4859, 4834, -4833, -5536, 5535, -5510, 5509, -6212, -6211, 6186, 6185, 6888, 6887, -6862, -6861, -7564, 7563, 7538, -7537, 8240, -8239, -8214, 8213]",0,"[0,1,1,1,0]"
505,0,"[4861, -4860, 4835, -4834, -5537, 5536, -5511, 5510, -6213, -6212, 6187, 6186, 6889, 6888, -6863, -6862, -7565, 7564, 7539, -7538, 8241, -8240, -8215, 8214]",0,"[0,1,1,1,0]"
506,0,"[4862, -4861, 4836, -4835, -5538, 5537, -5512, 5511, -6214, -6213, 6188, 6187, 6890, 6889, -6864, -6863, -7566, 7565, 7540, -7539, 8242, -8241, -8216, 8215]",0,"[0,1,1,1,0]"
507,0,"[4863, -4862, 4837, -4836, -5539, 5538, -5513, 5512, -6215, -6214, 6189, 6188, 6891, 6890, -6865, -6864, -7567, 7566, 7541, -7540, 8243, -8242, -8217, 8216]",0,"[0,1,1,1,0]"
508,0,"[4864, -4863, 4838, -4837, -5540, 5539, -5514, 5513, -6216, -6215, 6190, 6189, 6892, 6891, -6866, -6865, -7568, 7567, 7542, -7541, 8244, -8243, -8218, 8217]",0,"[0,1,1,1,0]"
509,0,"[4865, -4864, 4839, -4838, -5541, 5540, -5515, 5514, -6217, -6216, 6191, 6190, 6893, 6892, -6867, -6866, -7569, 7568, 7543, -7542, 8245, -8244, -8219, 8218]",0,"[0,1,1,1,0]"
510,0,"[4866, -4865, 4840, -4839, -5542, 5541, -5516, 5515, -6218, -6217, 6192, 6191, 6894, 6893, -6868, -6867, -7570, 7569, 7544, -7543, 8246, -8245, -8220, 8219]",0,"[0,1,1,1,0]"
511,0,"[4867, -4866, 4841, -4840, -5543, 5542, -5517, 5516, -6219, -6218, 6193, 6192, 6895, 6894, -6869, -6868, -7571, 7570, 7545, -7544, 8247, -8246, -8221, 8220]",0,"[0,1,1,1,0]"
512,0,"[-4867, -4841, 5543, 5517, -6219, 6193, 6895, -6869, 7571, -7545, -8247, 8221]",0,"[0,1,1,1,0]"
513,0,"[4868, 4842, -5544, -5518, -6220, 6194, 6896, -6870, -7572, 7546, 8248, -8222]",0,"[0,1,1,1,0]"
